File Name,Fourth Column Value
clang_O2_exec_auto_orkut_results.txt,0.1847
clang_O2_exec_auto_orkut_results.txt,0.1833
clang_O2_exec_auto_youtube_results.txt,0.0232
clang_O2_exec_auto_youtube_results.txt,0.0689
clang_O2_exec_auto_youtube_results.txt,0.0155
clang_O2_exec_auto_youtube_results.txt,0.0165
clang_O2_exec_auto_youtube_results.txt,0.0140
clang_O2_exec_auto_youtube_results.txt,0.0126
clang_O2_exec_auto_youtube_results.txt,0.0149
clang_O2_exec_auto_youtube_results.txt,0.0136
clang_O2_exec_auto_youtube_results.txt,0.0127
clang_O2_exec_auto_youtube_results.txt,0.0164
clang_O2_exec_auto_youtube_results.txt,0.0131
clang_O2_exec_auto_youtube_results.txt,0.0126
clang_O2_exec_auto_youtube_results.txt,0.0132
clang_O2_exec_auto_youtube_results.txt,0.0130
clang_O2_exec_auto_youtube_results.txt,0.0126
clang_O2_exec_auto_youtube_results.txt,0.0149
clang_O2_exec_auto_youtube_results.txt,0.0127
clang_O2_exec_auto_youtube_results.txt,0.0128
clang_O2_exec_auto_youtube_results.txt,0.0140
clang_O2_exec_auto_youtube_results.txt,0.0155
clang_O2_exec_dynamic_liveJournal_results.txt,0.0870
clang_O2_exec_dynamic_liveJournal_results.txt,0.0660
clang_O2_exec_dynamic_liveJournal_results.txt,0.0776
clang_O2_exec_dynamic_liveJournal_results.txt,0.1974
clang_O2_exec_dynamic_liveJournal_results.txt,0.0673
clang_O2_exec_dynamic_liveJournal_results.txt,0.0660
clang_O2_exec_dynamic_liveJournal_results.txt,0.0720
clang_O2_exec_dynamic_liveJournal_results.txt,0.0752
clang_O2_exec_dynamic_liveJournal_results.txt,0.0739
clang_O2_exec_dynamic_liveJournal_results.txt,0.0773
clang_O2_exec_dynamic_liveJournal_results.txt,0.0742
clang_O2_exec_dynamic_liveJournal_results.txt,0.0783
clang_O2_exec_dynamic_liveJournal_results.txt,0.0780
clang_O2_exec_dynamic_liveJournal_results.txt,0.0745
clang_O2_exec_dynamic_liveJournal_results.txt,0.0757
clang_O2_exec_dynamic_liveJournal_results.txt,0.0755
clang_O2_exec_dynamic_liveJournal_results.txt,0.0768
clang_O2_exec_dynamic_liveJournal_results.txt,0.0746
clang_O2_exec_dynamic_liveJournal_results.txt,0.0757
clang_O2_exec_dynamic_liveJournal_results.txt,0.0744
clang_O2_exec_dynamic_orkut_results.txt,0.1654
clang_O2_exec_dynamic_orkut_results.txt,0.1609
clang_O2_exec_dynamic_orkut_results.txt,0.1609
clang_O2_exec_dynamic_orkut_results.txt,0.1695
clang_O2_exec_dynamic_orkut_results.txt,0.1657
clang_O2_exec_dynamic_orkut_results.txt,0.1643
clang_O2_exec_dynamic_orkut_results.txt,0.1675
clang_O2_exec_dynamic_orkut_results.txt,0.1691
clang_O2_exec_dynamic_orkut_results.txt,0.1701
clang_O2_exec_dynamic_orkut_results.txt,0.1766
clang_O2_exec_dynamic_orkut_results.txt,0.1709
clang_O2_exec_dynamic_orkut_results.txt,0.1747
clang_O2_exec_dynamic_orkut_results.txt,0.1758
clang_O2_exec_dynamic_orkut_results.txt,0.1714
clang_O2_exec_dynamic_orkut_results.txt,0.1753
clang_O2_exec_dynamic_orkut_results.txt,0.1764
clang_O2_exec_dynamic_orkut_results.txt,0.1749
clang_O2_exec_dynamic_orkut_results.txt,0.1767
clang_O2_exec_dynamic_orkut_results.txt,0.1800
clang_O2_exec_dynamic_orkut_results.txt,0.1806
clang_O2_exec_dynamic_youtube_results.txt,0.0541
clang_O2_exec_dynamic_youtube_results.txt,0.0514
clang_O2_exec_dynamic_youtube_results.txt,0.0172
clang_O2_exec_dynamic_youtube_results.txt,0.0135
clang_O2_exec_dynamic_youtube_results.txt,0.0130
clang_O2_exec_dynamic_youtube_results.txt,0.0133
clang_O2_exec_dynamic_youtube_results.txt,0.0124
clang_O2_exec_dynamic_youtube_results.txt,0.0151
clang_O2_exec_dynamic_youtube_results.txt,0.0126
clang_O2_exec_dynamic_youtube_results.txt,0.0135
clang_O2_exec_dynamic_youtube_results.txt,0.0136
clang_O2_exec_dynamic_youtube_results.txt,0.0125
clang_O2_exec_dynamic_youtube_results.txt,0.0177
clang_O2_exec_dynamic_youtube_results.txt,0.0153
clang_O2_exec_dynamic_youtube_results.txt,0.0139
clang_O2_exec_dynamic_youtube_results.txt,0.0132
clang_O2_exec_dynamic_youtube_results.txt,0.0131
clang_O2_exec_dynamic_youtube_results.txt,0.0135
clang_O2_exec_dynamic_youtube_results.txt,0.0142
clang_O2_exec_dynamic_youtube_results.txt,0.0131
clang_O2_exec_guided_liveJournal_results.txt,0.0809
clang_O2_exec_guided_liveJournal_results.txt,0.0642
clang_O2_exec_guided_liveJournal_results.txt,0.0661
clang_O2_exec_guided_liveJournal_results.txt,0.0642
clang_O2_exec_guided_liveJournal_results.txt,0.0648
clang_O2_exec_guided_liveJournal_results.txt,0.0654
clang_O2_exec_guided_liveJournal_results.txt,0.0675
clang_O2_exec_guided_liveJournal_results.txt,0.0668
clang_O2_exec_guided_liveJournal_results.txt,0.0655
clang_O2_exec_guided_liveJournal_results.txt,0.0644
clang_O2_exec_guided_liveJournal_results.txt,0.0669
clang_O2_exec_guided_liveJournal_results.txt,0.0649
clang_O2_exec_guided_liveJournal_results.txt,0.0652
clang_O2_exec_guided_liveJournal_results.txt,0.0660
clang_O2_exec_guided_liveJournal_results.txt,0.0659
clang_O2_exec_guided_liveJournal_results.txt,0.0637
clang_O2_exec_guided_liveJournal_results.txt,0.0655
clang_O2_exec_guided_liveJournal_results.txt,0.0674
clang_O2_exec_guided_liveJournal_results.txt,0.0635
clang_O2_exec_guided_liveJournal_results.txt,0.0687
clang_O2_exec_guided_orkut_results.txt,0.1787
clang_O2_exec_guided_orkut_results.txt,0.1819
clang_O2_exec_guided_orkut_results.txt,0.1848
clang_O2_exec_guided_orkut_results.txt,0.1837
clang_O2_exec_guided_orkut_results.txt,0.1867
clang_O2_exec_guided_orkut_results.txt,0.1826
clang_O2_exec_guided_orkut_results.txt,0.1841
clang_O2_exec_guided_orkut_results.txt,0.1827
clang_O2_exec_guided_orkut_results.txt,0.1836
clang_O2_exec_guided_orkut_results.txt,0.1774
clang_O2_exec_guided_orkut_results.txt,0.2044
clang_O2_exec_guided_orkut_results.txt,0.1850
clang_O2_exec_guided_orkut_results.txt,0.1851
clang_O2_exec_guided_orkut_results.txt,0.1937
clang_O2_exec_guided_orkut_results.txt,0.1806
clang_O2_exec_guided_orkut_results.txt,0.1794
clang_O2_exec_guided_orkut_results.txt,0.1809
clang_O2_exec_guided_orkut_results.txt,0.1768
clang_O2_exec_guided_orkut_results.txt,0.1763
clang_O2_exec_guided_orkut_results.txt,0.1785
clang_O2_exec_guided_youtube_results.txt,0.0701
clang_O2_exec_guided_youtube_results.txt,0.0415
clang_O2_exec_guided_youtube_results.txt,0.0128
clang_O2_exec_guided_youtube_results.txt,0.0133
clang_O2_exec_guided_youtube_results.txt,0.0158
clang_O2_exec_guided_youtube_results.txt,0.0246
clang_O2_exec_guided_youtube_results.txt,0.0124
clang_O2_exec_guided_youtube_results.txt,0.0127
clang_O2_exec_guided_youtube_results.txt,0.0151
clang_O2_exec_guided_youtube_results.txt,0.0169
clang_O2_exec_guided_youtube_results.txt,0.0131
clang_O2_exec_guided_youtube_results.txt,0.0133
clang_O2_exec_guided_youtube_results.txt,0.0128
clang_O2_exec_guided_youtube_results.txt,0.0128
clang_O2_exec_guided_youtube_results.txt,0.0150
clang_O2_exec_guided_youtube_results.txt,0.0131
clang_O2_exec_guided_youtube_results.txt,0.0142
clang_O2_exec_guided_youtube_results.txt,0.0132
clang_O2_exec_guided_youtube_results.txt,0.0124
clang_O2_exec_guided_youtube_results.txt,0.0162
clang_O2_exec_static_liveJournal_results.txt,0.0661
clang_O2_exec_static_liveJournal_results.txt,0.0661
clang_O2_exec_static_liveJournal_results.txt,0.0654
clang_O2_exec_static_liveJournal_results.txt,0.0655
clang_O2_exec_static_liveJournal_results.txt,0.0654
clang_O2_exec_static_liveJournal_results.txt,0.0657
clang_O2_exec_static_liveJournal_results.txt,0.0641
clang_O2_exec_static_liveJournal_results.txt,0.0671
clang_O2_exec_static_liveJournal_results.txt,0.0664
clang_O2_exec_static_liveJournal_results.txt,0.0652
clang_O2_exec_static_liveJournal_results.txt,0.0651
clang_O2_exec_static_liveJournal_results.txt,0.0640
clang_O2_exec_static_liveJournal_results.txt,0.0649
clang_O2_exec_static_liveJournal_results.txt,0.0655
clang_O2_exec_static_liveJournal_results.txt,0.0653
clang_O2_exec_static_liveJournal_results.txt,0.0654
clang_O2_exec_static_liveJournal_results.txt,0.0655
clang_O2_exec_static_liveJournal_results.txt,0.0658
clang_O2_exec_static_liveJournal_results.txt,0.0642
clang_O2_exec_static_liveJournal_results.txt,0.0645
clang_O2_exec_static_orkut_results.txt,0.1658
clang_O2_exec_static_orkut_results.txt,0.1726
clang_O2_exec_static_orkut_results.txt,0.1791
clang_O2_exec_static_orkut_results.txt,0.1774
clang_O2_exec_static_orkut_results.txt,0.1830
clang_O2_exec_static_orkut_results.txt,0.1781
clang_O2_exec_static_orkut_results.txt,0.1829
clang_O2_exec_static_orkut_results.txt,0.1769
clang_O2_exec_static_orkut_results.txt,0.1755
clang_O2_exec_static_orkut_results.txt,0.1773
clang_O2_exec_static_orkut_results.txt,0.1752
clang_O2_exec_static_orkut_results.txt,0.1806
clang_O2_exec_static_orkut_results.txt,0.1805
clang_O2_exec_static_orkut_results.txt,0.1865
clang_O2_exec_static_orkut_results.txt,0.1716
clang_O2_exec_static_orkut_results.txt,0.1777
clang_O2_exec_static_orkut_results.txt,0.1834
clang_O2_exec_static_orkut_results.txt,0.1759
clang_O2_exec_static_orkut_results.txt,0.1835
clang_O2_exec_static_orkut_results.txt,0.1764
clang_O2_exec_static_youtube_results.txt,0.0155
clang_O2_exec_static_youtube_results.txt,0.0133
clang_O2_exec_static_youtube_results.txt,0.0590
clang_O2_exec_static_youtube_results.txt,0.0134
clang_O2_exec_static_youtube_results.txt,0.0131
clang_O2_exec_static_youtube_results.txt,0.0137
clang_O2_exec_static_youtube_results.txt,0.0158
clang_O2_exec_static_youtube_results.txt,0.0129
clang_O2_exec_static_youtube_results.txt,0.0135
clang_O2_exec_static_youtube_results.txt,0.0142
clang_O2_exec_static_youtube_results.txt,0.0159
clang_O2_exec_static_youtube_results.txt,0.0135
clang_O2_exec_static_youtube_results.txt,0.0125
clang_O2_exec_static_youtube_results.txt,0.0128
clang_O2_exec_static_youtube_results.txt,0.0125
clang_O2_exec_static_youtube_results.txt,0.0162
clang_O2_exec_static_youtube_results.txt,0.0124
clang_O2_exec_static_youtube_results.txt,0.0137
clang_O2_exec_static_youtube_results.txt,0.0135
clang_O2_exec_static_youtube_results.txt,0.0134
clang_O3_exec_auto_liveJournal_results.txt,0.0629
clang_O3_exec_auto_liveJournal_results.txt,0.0617
clang_O3_exec_auto_liveJournal_results.txt,0.0657
clang_O3_exec_auto_liveJournal_results.txt,0.0640
clang_O3_exec_auto_liveJournal_results.txt,0.0663
clang_O3_exec_auto_liveJournal_results.txt,0.0888
clang_O3_exec_auto_liveJournal_results.txt,0.0689
clang_O3_exec_auto_liveJournal_results.txt,0.0639
clang_O3_exec_auto_liveJournal_results.txt,0.0625
clang_O3_exec_auto_liveJournal_results.txt,0.0638
clang_O3_exec_auto_liveJournal_results.txt,0.0708
clang_O3_exec_auto_liveJournal_results.txt,0.0638
clang_O3_exec_auto_liveJournal_results.txt,0.0625
clang_O3_exec_auto_liveJournal_results.txt,0.0642
clang_O3_exec_auto_liveJournal_results.txt,0.0635
clang_O3_exec_auto_liveJournal_results.txt,0.0625
clang_O3_exec_auto_liveJournal_results.txt,0.0647
clang_O3_exec_auto_liveJournal_results.txt,0.0651
clang_O3_exec_auto_liveJournal_results.txt,0.0691
clang_O3_exec_auto_liveJournal_results.txt,0.0651
clang_O3_exec_auto_orkut_results.txt,0.1630
clang_O3_exec_auto_orkut_results.txt,0.1843
clang_O3_exec_auto_orkut_results.txt,0.1842
clang_O3_exec_auto_orkut_results.txt,0.1886
clang_O3_exec_auto_orkut_results.txt,0.1847
clang_O3_exec_auto_orkut_results.txt,0.1834
clang_O3_exec_auto_orkut_results.txt,0.1881
clang_O3_exec_auto_orkut_results.txt,0.1770
clang_O3_exec_auto_orkut_results.txt,0.1806
clang_O3_exec_auto_orkut_results.txt,0.1829
clang_O3_exec_auto_orkut_results.txt,0.1793
clang_O3_exec_auto_orkut_results.txt,0.1812
clang_O3_exec_auto_orkut_results.txt,0.1784
clang_O3_exec_auto_orkut_results.txt,0.1812
clang_O3_exec_auto_orkut_results.txt,0.1774
clang_O3_exec_auto_orkut_results.txt,0.1817
clang_O3_exec_auto_orkut_results.txt,0.1811
clang_O3_exec_auto_orkut_results.txt,0.1796
clang_O3_exec_auto_orkut_results.txt,0.1811
clang_O3_exec_auto_orkut_results.txt,0.1799
clang_O3_exec_auto_youtube_results.txt,0.0292
clang_O3_exec_auto_youtube_results.txt,0.0127
clang_O3_exec_auto_youtube_results.txt,0.0542
clang_O3_exec_auto_youtube_results.txt,0.0124
clang_O3_exec_auto_youtube_results.txt,0.0125
clang_O3_exec_auto_youtube_results.txt,0.0160
clang_O3_exec_auto_youtube_results.txt,0.0126
clang_O3_exec_auto_youtube_results.txt,0.0126
clang_O3_exec_auto_youtube_results.txt,0.0124
clang_O3_exec_auto_youtube_results.txt,0.0142
clang_O3_exec_auto_youtube_results.txt,0.0158
clang_O3_exec_auto_youtube_results.txt,0.0142
clang_O3_exec_auto_youtube_results.txt,0.0138
clang_O3_exec_auto_youtube_results.txt,0.0139
clang_O3_exec_auto_youtube_results.txt,0.0137
clang_O3_exec_auto_youtube_results.txt,0.0149
clang_O3_exec_auto_youtube_results.txt,0.0154
clang_O3_exec_auto_youtube_results.txt,0.0123
clang_O3_exec_auto_youtube_results.txt,0.0124
clang_O3_exec_auto_youtube_results.txt,0.0126
clang_O3_exec_dynamic_liveJournal_results.txt,0.0660
clang_O3_exec_dynamic_liveJournal_results.txt,0.0648
clang_O3_exec_dynamic_liveJournal_results.txt,0.0636
clang_O3_exec_dynamic_liveJournal_results.txt,0.0645
clang_O3_exec_dynamic_liveJournal_results.txt,0.0668
clang_O3_exec_dynamic_liveJournal_results.txt,0.0646
clang_O3_exec_dynamic_liveJournal_results.txt,0.0649
clang_O3_exec_dynamic_liveJournal_results.txt,0.0630
clang_O3_exec_dynamic_liveJournal_results.txt,0.0637
clang_O3_exec_dynamic_liveJournal_results.txt,0.0641
clang_O3_exec_dynamic_liveJournal_results.txt,0.0669
clang_O3_exec_dynamic_liveJournal_results.txt,0.0648
clang_O3_exec_dynamic_liveJournal_results.txt,0.0599
clang_O3_exec_dynamic_liveJournal_results.txt,0.0934
clang_O3_exec_dynamic_liveJournal_results.txt,0.0592
clang_O3_exec_dynamic_liveJournal_results.txt,0.0637
clang_O3_exec_dynamic_liveJournal_results.txt,0.0641
clang_O3_exec_dynamic_liveJournal_results.txt,0.0637
clang_O3_exec_dynamic_liveJournal_results.txt,0.0646
clang_O3_exec_dynamic_liveJournal_results.txt,0.0644
clang_O3_exec_dynamic_orkut_results.txt,0.1638
clang_O3_exec_dynamic_orkut_results.txt,0.1642
clang_O3_exec_dynamic_orkut_results.txt,0.1808
clang_O3_exec_dynamic_orkut_results.txt,0.1828
clang_O3_exec_dynamic_orkut_results.txt,0.1773
clang_O3_exec_dynamic_orkut_results.txt,0.1780
clang_O3_exec_dynamic_orkut_results.txt,0.1785
clang_O3_exec_dynamic_orkut_results.txt,0.1800
clang_O3_exec_dynamic_orkut_results.txt,0.1815
clang_O3_exec_dynamic_orkut_results.txt,0.1830
clang_O3_exec_dynamic_orkut_results.txt,0.1821
clang_O3_exec_dynamic_orkut_results.txt,0.1833
clang_O3_exec_dynamic_orkut_results.txt,0.1819
clang_O3_exec_dynamic_orkut_results.txt,0.1791
clang_O3_exec_dynamic_orkut_results.txt,0.1868
clang_O3_exec_dynamic_orkut_results.txt,0.1924
clang_O3_exec_dynamic_orkut_results.txt,0.1881
clang_O3_exec_dynamic_orkut_results.txt,0.1885
clang_O3_exec_dynamic_orkut_results.txt,0.1784
clang_O3_exec_dynamic_orkut_results.txt,0.1799
clang_O3_exec_dynamic_youtube_results.txt,0.0445
clang_O3_exec_dynamic_youtube_results.txt,0.0633
clang_O3_exec_dynamic_youtube_results.txt,0.0156
clang_O3_exec_dynamic_youtube_results.txt,0.0134
clang_O3_exec_dynamic_youtube_results.txt,0.0123
clang_O3_exec_dynamic_youtube_results.txt,0.0132
clang_O3_exec_dynamic_youtube_results.txt,0.0156
clang_O3_exec_dynamic_youtube_results.txt,0.0133
clang_O3_exec_dynamic_youtube_results.txt,0.0123
clang_O3_exec_dynamic_youtube_results.txt,0.0158
clang_O3_exec_dynamic_youtube_results.txt,0.0154
clang_O3_exec_dynamic_youtube_results.txt,0.0125
clang_O3_exec_dynamic_youtube_results.txt,0.0129
clang_O3_exec_dynamic_youtube_results.txt,0.0134
clang_O3_exec_dynamic_youtube_results.txt,0.0128
clang_O3_exec_dynamic_youtube_results.txt,0.0128
clang_O3_exec_dynamic_youtube_results.txt,0.0129
clang_O3_exec_dynamic_youtube_results.txt,0.0152
clang_O3_exec_dynamic_youtube_results.txt,0.0131
clang_O3_exec_dynamic_youtube_results.txt,0.0147
clang_O3_exec_guided_liveJournal_results.txt,0.0633
clang_O3_exec_guided_liveJournal_results.txt,0.0644
clang_O3_exec_guided_liveJournal_results.txt,0.0639
clang_O3_exec_guided_liveJournal_results.txt,0.0643
clang_O3_exec_guided_liveJournal_results.txt,0.0641
clang_O3_exec_guided_liveJournal_results.txt,0.0635
clang_O3_exec_guided_liveJournal_results.txt,0.0646
clang_O3_exec_guided_liveJournal_results.txt,0.0642
clang_O3_exec_guided_liveJournal_results.txt,0.0639
clang_O3_exec_guided_liveJournal_results.txt,0.0641
clang_O3_exec_guided_liveJournal_results.txt,0.0644
clang_O3_exec_guided_liveJournal_results.txt,0.0626
clang_O3_exec_guided_liveJournal_results.txt,0.0682
clang_O3_exec_guided_liveJournal_results.txt,0.0637
clang_O3_exec_guided_liveJournal_results.txt,0.0649
clang_O3_exec_guided_liveJournal_results.txt,0.0631
clang_O3_exec_guided_liveJournal_results.txt,0.1457
clang_O3_exec_guided_liveJournal_results.txt,0.0637
clang_O3_exec_guided_liveJournal_results.txt,0.0646
clang_O3_exec_guided_liveJournal_results.txt,0.0653
clang_O3_exec_guided_orkut_results.txt,0.1608
clang_O3_exec_guided_orkut_results.txt,0.1800
clang_O3_exec_guided_orkut_results.txt,0.1781
clang_O3_exec_guided_orkut_results.txt,0.1794
clang_O3_exec_guided_orkut_results.txt,0.1760
clang_O3_exec_guided_orkut_results.txt,0.1721
clang_O3_exec_guided_orkut_results.txt,0.1764
clang_O3_exec_guided_orkut_results.txt,0.1717
clang_O3_exec_guided_orkut_results.txt,0.1744
clang_O3_exec_guided_orkut_results.txt,0.1771
clang_O3_exec_guided_orkut_results.txt,0.1733
clang_O3_exec_guided_orkut_results.txt,0.1729
clang_O3_exec_guided_orkut_results.txt,0.1761
clang_O3_exec_guided_orkut_results.txt,0.1757
clang_O3_exec_guided_orkut_results.txt,0.1724
clang_O3_exec_guided_orkut_results.txt,0.1769
clang_O3_exec_guided_orkut_results.txt,0.1757
clang_O3_exec_guided_orkut_results.txt,0.1805
clang_O3_exec_guided_orkut_results.txt,0.1793
clang_O3_exec_guided_orkut_results.txt,0.1781
clang_O3_exec_guided_youtube_results.txt,0.0461
clang_O3_exec_guided_youtube_results.txt,0.0561
clang_O3_exec_guided_youtube_results.txt,0.0234
clang_O3_exec_guided_youtube_results.txt,0.0128
clang_O3_exec_guided_youtube_results.txt,0.0132
clang_O3_exec_guided_youtube_results.txt,0.0131
clang_O3_exec_guided_youtube_results.txt,0.0157
clang_O3_exec_guided_youtube_results.txt,0.0138
clang_O3_exec_guided_youtube_results.txt,0.0133
clang_O3_exec_guided_youtube_results.txt,0.0133
clang_O3_exec_guided_youtube_results.txt,0.0200
clang_O3_exec_guided_youtube_results.txt,0.0156
clang_O3_exec_guided_youtube_results.txt,0.0129
clang_O3_exec_guided_youtube_results.txt,0.0128
clang_O3_exec_guided_youtube_results.txt,0.0126
clang_O3_exec_guided_youtube_results.txt,0.0127
clang_O3_exec_guided_youtube_results.txt,0.0127
clang_O3_exec_guided_youtube_results.txt,0.0151
clang_O3_exec_guided_youtube_results.txt,0.0158
clang_O3_exec_guided_youtube_results.txt,0.0133
clang_O3_exec_static_liveJournal_results.txt,0.0648
clang_O3_exec_static_liveJournal_results.txt,0.0649
clang_O3_exec_static_liveJournal_results.txt,0.0632
clang_O3_exec_static_liveJournal_results.txt,0.0635
clang_O3_exec_static_liveJournal_results.txt,0.0641
clang_O3_exec_static_liveJournal_results.txt,0.0626
clang_O3_exec_static_liveJournal_results.txt,0.0662
clang_O3_exec_static_liveJournal_results.txt,0.0639
clang_O3_exec_static_liveJournal_results.txt,0.0628
clang_O3_exec_static_liveJournal_results.txt,0.0634
clang_O3_exec_static_liveJournal_results.txt,0.0636
clang_O3_exec_static_liveJournal_results.txt,0.0639
clang_O3_exec_static_liveJournal_results.txt,0.0649
clang_O3_exec_static_liveJournal_results.txt,0.0651
clang_O3_exec_static_liveJournal_results.txt,0.0651
clang_O3_exec_static_liveJournal_results.txt,0.0651
clang_O3_exec_static_liveJournal_results.txt,0.0643
clang_O3_exec_static_liveJournal_results.txt,0.0644
clang_O3_exec_static_liveJournal_results.txt,0.0634
clang_O3_exec_static_liveJournal_results.txt,0.0643
clang_O3_exec_static_orkut_results.txt,0.1609
clang_O3_exec_static_orkut_results.txt,0.1786
clang_O3_exec_static_orkut_results.txt,0.1783
clang_O3_exec_static_orkut_results.txt,0.1791
clang_O3_exec_static_orkut_results.txt,0.1729
clang_O3_exec_static_orkut_results.txt,0.1754
clang_O3_exec_static_orkut_results.txt,0.1757
clang_O3_exec_static_orkut_results.txt,0.1794
clang_O3_exec_static_orkut_results.txt,0.1762
clang_O3_exec_static_orkut_results.txt,0.2066
clang_O3_exec_static_orkut_results.txt,0.1786
clang_O3_exec_static_orkut_results.txt,0.1801
clang_O3_exec_static_orkut_results.txt,0.1833
clang_O3_exec_static_orkut_results.txt,0.1755
clang_O3_exec_static_orkut_results.txt,0.1720
clang_O3_exec_static_orkut_results.txt,0.1817
clang_O3_exec_static_orkut_results.txt,0.1808
clang_O3_exec_static_orkut_results.txt,0.1846
clang_O3_exec_static_orkut_results.txt,0.1844
clang_O3_exec_static_orkut_results.txt,0.1782
clang_O3_exec_static_youtube_results.txt,0.0755
clang_O3_exec_static_youtube_results.txt,0.0392
clang_O3_exec_static_youtube_results.txt,0.0123
clang_O3_exec_static_youtube_results.txt,0.0173
clang_O3_exec_static_youtube_results.txt,0.0126
clang_O3_exec_static_youtube_results.txt,0.0133
clang_O3_exec_static_youtube_results.txt,0.0139
clang_O3_exec_static_youtube_results.txt,0.0211
clang_O3_exec_static_youtube_results.txt,0.0127
clang_O3_exec_static_youtube_results.txt,0.0130
clang_O3_exec_static_youtube_results.txt,0.0129
clang_O3_exec_static_youtube_results.txt,0.0133
clang_O3_exec_static_youtube_results.txt,0.0122
clang_O3_exec_static_youtube_results.txt,0.0156
clang_O3_exec_static_youtube_results.txt,0.0147
clang_O3_exec_static_youtube_results.txt,0.0126
clang_O3_exec_static_youtube_results.txt,0.0130
clang_O3_exec_static_youtube_results.txt,0.0129
clang_O3_exec_static_youtube_results.txt,0.0164
clang_O3_exec_static_youtube_results.txt,0.0126
gcc_O0_exec_auto_liveJournal_results.txt,0.1272
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1283
gcc_O0_exec_auto_liveJournal_results.txt,0.1284
gcc_O0_exec_auto_liveJournal_results.txt,0.1294
gcc_O0_exec_auto_liveJournal_results.txt,0.1301
gcc_O0_exec_auto_liveJournal_results.txt,0.1275
gcc_O0_exec_auto_liveJournal_results.txt,0.1292
gcc_O0_exec_auto_liveJournal_results.txt,0.1305
gcc_O0_exec_auto_liveJournal_results.txt,0.1313
gcc_O0_exec_auto_liveJournal_results.txt,0.1362
gcc_O0_exec_auto_liveJournal_results.txt,0.1309
gcc_O0_exec_auto_liveJournal_results.txt,0.1312
gcc_O0_exec_auto_liveJournal_results.txt,0.1308
gcc_O0_exec_auto_liveJournal_results.txt,0.1303
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1309
gcc_O0_exec_auto_liveJournal_results.txt,0.1301
gcc_O0_exec_auto_liveJournal_results.txt,0.1286
gcc_O0_exec_auto_orkut_results.txt,0.3544
gcc_O0_exec_auto_orkut_results.txt,0.3680
gcc_O0_exec_auto_orkut_results.txt,0.3660
gcc_O0_exec_auto_orkut_results.txt,0.3659
gcc_O0_exec_auto_orkut_results.txt,0.3643
gcc_O0_exec_auto_orkut_results.txt,0.3660
gcc_O0_exec_auto_orkut_results.txt,0.3686
gcc_O0_exec_auto_orkut_results.txt,0.3650
gcc_O0_exec_auto_orkut_results.txt,0.3653
gcc_O0_exec_auto_orkut_results.txt,0.3609
gcc_O0_exec_auto_orkut_results.txt,0.3645
gcc_O0_exec_auto_orkut_results.txt,0.3652
gcc_O0_exec_auto_orkut_results.txt,0.3635
gcc_O0_exec_auto_orkut_results.txt,0.3686
gcc_O0_exec_auto_orkut_results.txt,0.3748
gcc_O0_exec_auto_orkut_results.txt,0.3722
gcc_O0_exec_auto_orkut_results.txt,0.3681
gcc_O0_exec_auto_orkut_results.txt,0.3678
gcc_O0_exec_auto_orkut_results.txt,0.3619
gcc_O0_exec_auto_orkut_results.txt,0.3648
gcc_O0_exec_auto_youtube_results.txt,0.0554
gcc_O0_exec_auto_youtube_results.txt,0.0724
gcc_O0_exec_auto_youtube_results.txt,0.0278
gcc_O0_exec_auto_youtube_results.txt,0.0292
gcc_O0_exec_auto_youtube_results.txt,0.0272
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0293
gcc_O0_exec_auto_youtube_results.txt,0.0272
gcc_O0_exec_auto_youtube_results.txt,0.0273
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0282
gcc_O0_exec_auto_youtube_results.txt,0.0284
gcc_O0_exec_auto_youtube_results.txt,0.0291
gcc_O0_exec_auto_youtube_results.txt,0.0283
gcc_O0_exec_auto_youtube_results.txt,0.0311
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0269
gcc_O0_exec_auto_youtube_results.txt,0.0290
gcc_O0_exec_auto_youtube_results.txt,0.0285
gcc_O0_exec_auto_youtube_results.txt,0.0270
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1863
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1346
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1339
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1342
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2239
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2332
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2168
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1497
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1319
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2357
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2739
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1519
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1328
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1317
